timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-15 10:55:55,527",26400,4.702e-05,7 days 7:49:55,4.391,0.096,31071.0,0.1084,0.2896,0.1717,0.6093,0.1371,0.425,0.1252,0.3503,0.115,0.3179,0.1087,0.2992,0.048,0.0856,0.1768,0.5356,0.6795,1.6281,0.3845,0.9196,0.2871,0.6841,0.2254,0.5955,0.1898,0.5637,0.0896,0.1541,0.136,0.3994,0.2292,0.7669,0.1886,0.5525,0.1659,0.4556,0.148,0.4161,0.1338,0.3975,0.0616,0.107,0.1178,0.3226,0.1803,0.6747,0.1455,0.4593,0.1352,"0.3857,"
"2026-04-15 10:59:34,672",26450,4.701e-05,7 days 7:44:10,4.382,0.1,31071.0,0.132,0.2854,0.2029,0.6382,0.1678,0.436,0.1537,0.3489,0.1407,0.3125,0.132,0.2958,0.0457,0.0852,0.2095,0.5873,0.6331,1.5656,0.3864,0.9062,0.3109,0.7056,0.2524,0.6361,0.2225,0.5997,0.0947,0.1631,0.137,0.3486,0.244,0.7137,0.192,0.5005,0.1648,0.428,0.1456,0.3796,0.14,0.3505,0.0616,0.1136,0.1202,0.2904,0.182,0.5948,0.1514,0.4195,0.1334,"0.3482,"
"2026-04-15 11:03:13,368",26500,4.7e-05,7 days 7:38:16,4.374,0.099,31071.0,0.1556,0.3652,0.2221,0.7216,0.1813,0.5178,0.1668,0.4358,0.1606,0.3961,0.1573,0.375,0.0526,0.0943,0.2137,0.6409,0.7296,1.7909,0.4406,1.0009,0.3305,0.7872,0.2538,0.7079,0.2226,0.6666,0.0937,0.1656,0.1559,0.4441,0.2771,0.8851,0.2037,0.633,0.1797,0.5209,0.1595,0.4718,0.1581,0.4461,0.0683,0.1182,0.1433,0.3864,0.2192,0.7453,0.1799,0.5524,0.1697,"0.4614,"
"2026-04-15 11:06:50,961",26550,4.698e-05,7 days 7:31:58,4.352,0.1,31071.0,0.1206,0.2831,0.1738,0.6398,0.1368,0.4297,0.1303,0.3494,0.1234,0.3131,0.1211,0.291,0.0472,0.0824,0.1891,0.5497,0.6916,1.663,0.4219,0.9001,0.3083,0.6815,0.2349,0.6136,0.2027,0.5688,0.0909,0.1572,0.1377,0.3383,0.2438,0.7059,0.1795,0.4974,0.1607,0.4071,0.1419,0.3675,0.1369,0.3451,0.0615,0.1064,0.1171,0.2733,0.1874,0.6049,0.1498,0.4052,0.1368,"0.3361,"
"2026-04-15 11:10:28,898",26600,4.697e-05,7 days 7:25:49,4.358,0.102,31071.0,0.0987,0.2823,0.1483,0.5909,0.1251,0.4143,0.116,0.3426,0.1039,0.308,0.0991,0.289,0.048,0.0874,0.1521,0.5117,0.6131,1.5244,0.3525,0.8292,0.2545,0.639,0.1942,0.566,0.1638,0.529,0.0862,0.1623,0.1033,0.3544,0.2077,0.7233,0.1539,0.4998,0.1316,0.4096,0.1136,0.3753,0.1039,0.3557,0.0599,0.1084,0.0983,0.2799,0.1666,0.6111,0.1292,0.4355,0.1146,"0.3487,"
"2026-04-15 11:14:05,319",26650,4.696e-05,7 days 7:19:07,4.329,0.099,31071.0,0.1262,0.3181,0.1882,0.7327,0.1502,0.4959,0.1438,0.3974,0.131,0.3532,0.1265,0.3264,0.0521,0.0877,0.1948,0.5566,0.662,1.6583,0.3998,0.9024,0.3073,0.696,0.2479,0.6217,0.2073,0.5815,0.0959,0.166,0.1343,0.3995,0.2587,0.8419,0.1963,0.5782,0.1724,0.4778,0.1463,0.4262,0.1367,0.4041,0.0665,0.1127,0.1314,0.3487,0.2063,0.7464,0.1694,0.5229,0.149,"0.4248,"
"2026-04-15 11:17:42,960",26700,4.695e-05,7 days 7:12:57,4.353,0.099,31071.0,0.1051,0.3147,0.1703,0.6267,0.1324,0.4576,0.1215,0.3832,0.109,0.3408,0.107,0.3233,0.0496,0.0848,0.1508,0.5001,0.6046,1.4694,0.3442,0.8218,0.2497,0.6301,0.1936,0.5518,0.1607,0.5177,0.0878,0.1537,0.1034,0.3458,0.1953,0.7139,0.1485,0.4938,0.1314,0.4072,0.1128,0.3653,0.1055,0.3457,0.0613,0.1028,0.0959,0.2973,0.1516,0.6385,0.119,0.451,0.1118,"0.3698,"
"2026-04-15 11:21:20,054",26750,4.694e-05,7 days 7:06:37,4.342,0.095,31071.0,0.1257,0.3061,0.1752,0.608,0.1513,0.4378,0.14,0.3595,0.1306,0.3215,0.127,0.3146,0.0491,0.0853,0.1744,0.4842,0.6294,1.5218,0.3494,0.8091,0.2582,0.6181,0.2159,0.5391,0.1886,0.5007,0.0912,0.1545,0.1302,0.3472,0.2201,0.7242,0.1747,0.5014,0.1538,0.4186,0.1386,0.3725,0.1322,0.3482,0.0619,0.1109,0.1237,0.313,0.1923,0.6604,0.158,0.4605,0.1426,"0.3780,"
"2026-04-15 11:24:57,366",26800,4.693e-05,7 days 7:00:25,4.346,0.099,31071.0,0.1361,0.3133,0.193,0.6125,0.16,0.4348,0.1517,0.3648,0.1422,0.3364,0.1373,0.3192,0.0505,0.0935,0.2055,0.5313,0.6719,1.5743,0.3984,0.8608,0.2916,0.6802,0.2402,0.5892,0.2111,0.5462,0.0971,0.1667,0.1506,0.3918,0.2608,0.7403,0.2055,0.5355,0.1815,0.4445,0.1634,0.4106,0.1523,0.3898,0.0705,0.1279,0.1367,0.3234,0.204,0.6579,0.1761,0.468,0.1572,"0.3945,"
"2026-04-15 11:28:33,578",26850,4.692e-05,7 days 6:53:48,4.324,0.098,31071.0,0.1259,0.2989,0.1885,0.6603,0.1465,0.452,0.1346,0.357,0.1276,0.3259,0.1254,0.3053,0.0502,0.0943,0.1961,0.5409,0.673,1.6105,0.422,0.873,0.3171,0.6824,0.2472,0.5961,0.2026,0.5613,0.0905,0.1703,0.1244,0.3486,0.2327,0.7298,0.1787,0.5005,0.1542,0.4184,0.1339,0.3712,0.1256,0.3505,0.0637,0.1097,0.1152,0.3106,0.184,0.6516,0.1556,0.4425,0.1374,"0.3655,"
"2026-04-15 11:32:10,285",26900,4.691e-05,7 days 6:47:28,4.334,0.099,31071.0,0.1331,0.2936,0.1941,0.7076,0.1673,0.4689,0.148,0.3613,0.1383,0.324,0.1347,0.3035,0.0492,0.0846,0.1888,0.5633,0.6877,1.6173,0.4077,0.9338,0.2948,0.7163,0.2266,0.6433,0.1993,0.5866,0.0889,0.1532,0.1356,0.3994,0.2229,0.7488,0.1765,0.5375,0.1603,0.4607,0.1421,0.4248,0.1348,0.4011,0.0624,0.1084,0.1296,0.332,0.2028,0.6855,0.1607,0.4872,0.1434,"0.3985,"
"2026-04-15 14:45:17,017",26250,4.705e-05,15 days 1:27:37,5.699,0.722,30847.0,0.1276,0.2597,0.174,0.5666,0.1411,0.3912,0.1334,0.3154,0.1257,0.2918,0.1246,0.27,0.0452,0.0815,0.1607,0.4664,0.5701,1.4256,0.3169,0.7885,0.2378,0.6062,0.1944,0.53,0.164,0.4898,0.0866,0.1392,0.1252,0.3302,0.2015,0.6896,0.1588,0.4789,0.1462,0.3968,0.1306,0.35,0.1257,0.3298,0.0566,0.1007,0.1214,0.2729,0.1856,0.5995,0.1609,0.3951,0.1396,0.3271
"2026-04-15 14:49:02,806",26300,4.704e-05,10 days 7:51:43,4.516,0.098,30847.0,0.1217,0.2983,0.1793,0.6362,0.1452,0.4295,0.1339,0.3568,0.1249,0.3244,0.1219,0.3069,0.0484,0.0975,0.17,0.5405,0.7162,1.7384,0.3916,0.9178,0.2808,0.6922,0.2249,0.5967,0.1769,0.5611,0.0904,0.1662,0.1242,0.3904,0.2229,0.7953,0.1699,0.5639,0.1526,0.4582,0.1379,0.4121,0.1266,0.392,0.0634,0.1191,0.1115,0.3063,0.1736,0.6316,0.1356,0.4602,0.1304,0.371
"2026-04-15 14:52:48,540",26350,4.703e-05,9 days 4:55:13,4.515,0.097,30886.0,0.1153,0.3302,0.1808,0.6647,0.1433,0.4755,0.1298,0.3878,0.1183,0.3552,0.1147,0.3355,0.0491,0.0853,0.1994,0.5568,0.6651,1.6675,0.4081,0.9226,0.3065,0.6986,0.2366,0.6141,0.2074,0.5681,0.0914,0.1573,0.1333,0.3748,0.2624,0.8021,0.195,0.5481,0.1679,0.4444,0.1447,0.3996,0.134,0.3782,0.065,0.1076,0.1191,0.3291,0.1937,0.6799,0.1437,0.4672,0.13,"0.3901,"
"2026-04-15 14:56:34,536",26400,4.702e-05,8 days 16:52:52,4.52,0.103,30886.0,0.0962,0.2772,0.1533,0.5865,0.1152,0.4083,0.105,0.3362,0.0973,0.3055,0.0962,0.2835,0.0495,0.0863,0.1675,0.5574,0.6714,1.6753,0.4287,0.9268,0.3011,0.7115,0.2291,0.6233,0.1855,0.5825,0.0952,0.1644,0.128,0.4084,0.2308,0.7687,0.1777,0.5585,0.1599,0.4683,0.1406,0.4372,0.1276,0.4162,0.0659,0.1103,0.1028,0.354,0.177,0.6563,0.1363,0.4867,0.1234,0.4107
"2026-04-15 15:00:20,407",26450,4.701e-05,8 days 10:00:16,4.517,0.098,30915.0,0.0862,0.259,0.1326,0.5634,0.1062,0.4003,0.1043,0.3207,0.0949,0.2846,0.0898,0.2698,0.0458,0.0841,0.1434,0.4511,0.5986,1.4657,0.3251,0.7878,0.2453,0.5837,0.1822,0.5045,0.1562,0.4669,0.088,0.1516,0.1185,0.3177,0.2055,0.6585,0.156,0.462,0.1428,0.3733,0.1282,0.3394,0.1218,0.3172,0.0595,0.1015,0.091,0.2633,0.1474,0.527,0.1157,0.3846,0.1056,0.3205
"2026-04-15 15:04:05,868",26500,4.7e-05,8 days 5:29:31,4.509,0.1,30929.0,0.1197,0.2991,0.181,0.6824,0.1513,0.468,0.1354,0.3763,0.1248,0.3317,0.1213,0.309,0.049,0.0866,0.185,0.562,0.6588,1.6952,0.3882,0.9353,0.2922,0.7163,0.2333,0.6329,0.1983,0.5833,0.0912,0.1572,0.1451,0.43,0.247,0.9007,0.1988,0.6175,0.1752,0.5186,0.1564,0.4631,0.1487,0.4281,0.063,0.1078,0.139,0.3453,0.2027,0.7554,0.1698,0.5301,0.1488,"0.4309,"
"2026-04-15 15:07:51,523",26550,4.698e-05,8 days 2:21:12,4.514,0.105,30929.0,0.1335,0.2809,0.189,0.6348,0.162,0.4315,0.1464,0.3481,0.139,0.3115,0.1351,0.2889,0.0469,0.0868,0.1878,0.5368,0.6231,1.564,0.3792,0.852,0.2849,0.652,0.2356,0.5776,0.2051,0.5531,0.0931,0.164,0.133,0.3578,0.2472,0.7441,0.1878,0.5152,0.1715,0.419,0.146,0.3767,0.1374,0.3587,0.0606,0.1067,0.1195,0.3176,0.1924,0.6707,0.1581,0.4601,0.1456,"0.3775,"
"2026-04-15 15:11:36,826",26600,4.697e-05,7 days 23:58:57,4.506,0.103,30929.0,0.0927,0.2886,0.1398,0.6188,0.1172,0.4215,0.1016,0.3458,0.0968,0.3139,0.0916,0.2963,0.0469,0.087,0.1412,0.4675,0.626,1.5532,0.3593,0.8253,0.247,0.6039,0.1894,0.5219,0.1552,0.4796,0.0871,0.1579,0.1086,0.3578,0.2046,0.7496,0.1497,0.5082,0.1285,0.4146,0.1149,0.3816,0.1082,0.3598,0.0593,0.1111,0.1009,0.364,0.1652,0.6861,0.1308,0.5019,0.1163,0.4255
"2026-04-15 15:15:21,931",26650,4.696e-05,7 days 22:07:42,4.502,0.101,30929.0,0.1051,0.2966,0.1612,0.661,0.1332,0.4472,0.1201,0.3664,0.1083,0.3268,0.1057,0.307,0.046,0.0837,0.1647,0.5204,0.6769,1.6393,0.3684,0.8865,0.2706,0.6686,0.2067,0.5785,0.179,0.54,0.0893,0.1611,0.1255,0.3714,0.2353,0.8141,0.1816,0.5454,0.1598,0.4303,0.1389,0.3913,0.1278,0.37,0.0597,0.1063,0.1091,0.3151,0.1763,0.6561,0.143,0.4544,0.1276,0.3803
"2026-04-15 15:19:07,584",26700,4.695e-05,7 days 20:41:39,4.513,0.103,30929.0,0.1051,0.2712,0.1518,0.5829,0.1274,0.4029,0.1165,0.3281,0.1071,0.298,0.1064,0.279,0.0448,0.0776,0.1762,0.5095,0.6931,1.572,0.3946,0.8507,0.2958,0.6527,0.2256,0.5719,0.1869,0.5274,0.094,0.1574,0.1154,0.3472,0.2341,0.7714,0.1783,0.5205,0.1501,0.4158,0.1291,0.371,0.1161,0.3467,0.0619,0.1005,0.095,0.2886,0.1514,0.5871,0.1246,0.4166,0.1123,0.3431
"2026-04-15 15:22:52,067",26750,4.694e-05,7 days 19:25:50,4.49,0.105,30929.0,0.127,0.3058,0.1875,0.7184,0.162,0.4594,0.1462,0.3768,0.131,0.336,0.1268,0.3142,0.0459,0.076,0.2095,0.6127,0.7423,1.7698,0.4275,0.9703,0.321,0.7513,0.26,0.6632,0.2235,0.6294,0.0951,0.1624,0.1453,0.4661,0.248,0.9032,0.1942,0.6311,0.1744,0.5315,0.1546,0.4887,0.1476,0.4661,0.0643,0.1055,0.1312,0.387,0.2166,0.7658,0.1721,0.5371,0.155,0.4533
"2026-04-15 15:26:37,977",26800,4.693e-05,7 days 18:28:10,4.518,0.108,30929.0,0.1172,0.3241,0.1791,0.6683,0.1393,0.466,0.1226,0.3871,0.1175,0.3535,0.1144,0.3347,0.0485,0.0831,0.1651,0.5422,0.6595,1.5687,0.3664,0.8562,0.2786,0.6686,0.2107,0.59,0.1749,0.553,0.0944,0.1529,0.1137,0.4057,0.2247,0.7867,0.1666,0.5526,0.1458,0.4712,0.1266,0.4234,0.1168,0.4051,0.0661,0.1069,0.1042,0.3535,0.1689,0.7363,0.1338,0.5213,0.1247,0.4226
"2026-04-15 15:30:23,650",26850,4.692e-05,7 days 17:38:12,4.514,0.109,30935.0,0.1249,0.2915,0.1847,0.663,0.1502,0.4399,0.1386,0.357,0.1315,0.3128,0.1268,0.2979,0.048,0.086,0.1872,0.5138,0.6512,1.5476,0.3768,0.8207,0.2775,0.6327,0.2268,0.557,0.2037,0.525,0.0928,0.1653,0.1274,0.3506,0.2236,0.7286,0.1783,0.4919,0.1562,0.4073,0.1369,0.374,0.1293,0.3526,0.0614,0.1106,0.1202,0.323,0.1856,0.6248,0.1514,0.4565,0.1377,0.3791
"2026-04-15 15:34:07,488",26900,4.691e-05,7 days 16:48:39,4.477,0.106,30935.0,0.0953,0.3011,0.1511,0.634,0.1209,0.4416,0.1171,0.3627,0.1018,0.3324,0.0965,0.3097,0.0488,0.0808,0.1548,0.5001,0.661,1.6313,0.371,0.873,0.2686,0.6255,0.1994,0.5537,0.1718,0.5153,0.0898,0.1575,0.1174,0.3429,0.2129,0.7122,0.1586,0.4957,0.1454,0.4019,0.1241,0.3658,0.1199,0.3444,0.0625,0.112,0.1058,0.3385,0.1736,0.6663,0.1407,0.4721,0.1248,0.3908
"2026-04-15 15:37:52,773",26950,4.689e-05,7 days 16:10:03,4.506,0.104,30935.0,0.0938,0.2871,0.1505,0.5979,0.1237,0.4168,0.1095,0.3437,0.1019,0.3149,0.0968,0.298,0.0471,0.0806,0.1651,0.4958,0.6206,1.495,0.3651,0.81,0.2615,0.6264,0.204,0.557,0.1729,0.5158,0.0905,0.1536,0.1118,0.3425,0.2229,0.7115,0.1568,0.5018,0.1408,0.4026,0.1215,0.3688,0.1129,0.3461,0.0602,0.1045,0.0985,0.3196,0.1717,0.6154,0.1345,0.4348,0.1171,0.375
"2026-04-15 15:41:36,483",27000,4.688e-05,7 days 15:31:09,4.474,0.101,30935.0,0.0928,0.2793,0.15,0.6478,0.1237,0.4423,0.111,0.3379,0.0997,0.3088,0.0946,0.289,0.0447,0.0757,0.1634,0.5096,0.6661,1.5846,0.3785,0.8529,0.2745,0.636,0.2092,0.5527,0.1744,0.5206,0.0876,0.1447,0.1144,0.346,0.1858,0.6984,0.1493,0.4964,0.1394,0.3982,0.1258,0.3619,0.116,0.3424,0.0591,0.099,0.1125,0.2788,0.171,0.5733,0.1412,0.4148,0.1322,0.3383
"2026-04-15 15:45:19,919",27050,4.687e-05,7 days 14:55:44,4.469,0.102,30935.0,0.1279,0.3507,0.1885,0.7479,0.1548,0.5315,0.1472,0.4348,0.1332,0.3877,0.1285,0.3655,0.0484,0.0917,0.1968,0.5702,0.7158,1.656,0.418,0.8975,0.3011,0.6931,0.2481,0.6205,0.2094,0.5882,0.0961,0.1677,0.1396,0.3984,0.2495,0.7884,0.1875,0.5699,0.1641,0.4694,0.1495,0.4224,0.1404,0.4036,0.0664,0.1168,0.1271,0.3506,0.1938,0.7314,0.1551,0.5158,0.1432,0.4284
"2026-04-15 15:49:03,707",27100,4.686e-05,7 days 14:24:44,4.475,0.108,30943.0,0.119,0.3381,0.1929,0.752,0.1528,0.5083,0.1385,0.4109,0.1279,0.37,0.1212,0.3487,0.0462,0.083,0.1595,0.5343,0.6681,1.6003,0.3934,0.8753,0.2734,0.6679,0.2107,0.5903,0.1748,0.547,0.0892,0.1591,0.1156,0.4004,0.2211,0.7718,0.1626,0.5592,0.1441,0.4784,0.1271,0.4308,0.116,0.4015,0.0613,0.1074,0.109,0.3278,0.1824,0.6824,0.1411,0.4675,0.129,0.3945
"2026-04-15 15:52:47,972",27150,4.685e-05,7 days 13:58:00,4.485,0.103,30976.0,0.118,0.2808,0.1852,0.6759,0.1496,0.4403,0.137,0.3512,0.1248,0.3106,0.1216,0.2913,0.0461,0.0808,0.14,0.4971,0.6706,1.5966,0.3686,0.8618,0.254,0.6349,0.1999,0.5482,0.1627,0.5022,0.0835,0.1531,0.1256,0.3962,0.2072,0.7461,0.1613,0.5504,0.139,0.4578,0.1292,0.4149,0.1267,0.3944,0.0602,0.106,0.1342,0.3323,0.1836,0.7154,0.1576,0.4825,0.1438,0.4024
"2026-04-15 15:56:34,028",27200,4.684e-05,7 days 13:37:55,4.522,0.118,30976.0,0.124,0.3097,0.184,0.686,0.1504,0.4751,0.1412,0.3818,0.1315,0.3349,0.1278,0.3171,0.0493,0.0866,0.1636,0.5193,0.6237,1.5572,0.3636,0.8527,0.2801,0.6529,0.2158,0.5757,0.1709,0.5381,0.0893,0.1571,0.1311,0.3516,0.2223,0.7265,0.1766,0.5098,0.1628,0.4206,0.1443,0.3737,0.1344,0.3554,0.0622,0.1091,0.1183,0.2979,0.1888,0.637,0.1486,0.4467,0.135,0.3599
"2026-04-15 16:00:21,350",27250,4.683e-05,7 days 13:22:10,4.546,0.108,30976.0,0.1166,0.2714,0.1739,0.6082,0.1356,0.4131,0.1328,0.3299,0.1208,0.2992,0.1175,0.2809,0.0459,0.083,0.1328,0.4765,0.5966,1.4764,0.3206,0.7902,0.2384,0.5992,0.1813,0.5285,0.1493,0.4901,0.0852,0.1496,0.1062,0.3019,0.1785,0.6511,0.1488,0.4578,0.1268,0.3658,0.1164,0.3253,0.1105,0.3033,0.0591,0.1038,0.0956,0.2679,0.1575,0.5782,0.1336,0.4079,0.1184,0.3305
"2026-04-15 16:04:06,800",27300,4.682e-05,7 days 13:03:33,4.509,0.107,30976.0,0.1141,0.2649,0.1777,0.6044,0.1425,0.404,0.1333,0.3233,0.1235,0.2891,0.1158,0.276,0.0468,0.0805,0.1949,0.5328,0.6557,1.5525,0.3854,0.8675,0.2898,0.6641,0.2362,0.5851,0.2097,0.5446,0.0893,0.1534,0.1248,0.3221,0.2471,0.7115,0.1882,0.4931,0.157,0.392,0.1401,0.3416,0.129,0.3221,0.0587,0.1037,0.1064,0.2879,0.1842,0.5797,0.1377,0.4105,0.124,0.3488
"2026-04-15 16:07:52,008",27350,4.68e-05,7 days 12:45:47,4.505,0.107,30976.0,0.132,0.3362,0.1956,0.7066,0.1653,0.4979,0.1506,0.407,0.1413,0.3748,0.1363,0.3462,0.0508,0.0888,0.2064,0.5967,0.6966,1.6432,0.4333,0.9542,0.3342,0.7448,0.2614,0.6616,0.2185,0.6191,0.0965,0.1738,0.1385,0.4027,0.2453,0.8701,0.1797,0.595,0.1581,0.4771,0.1465,0.4234,0.1392,0.4031,0.0677,0.1205,0.1143,0.3281,0.1938,0.6856,0.1467,0.4996,0.1352,0.3993
"2026-04-15 16:11:36,710",27400,4.679e-05,7 days 12:28:05,4.493,0.101,30976.0,0.1142,0.3162,0.1732,0.684,0.1413,0.4808,0.1324,0.3938,0.1257,0.3508,0.1179,0.3226,0.05,0.0848,0.1744,0.547,0.6631,1.5959,0.3899,0.8955,0.2982,0.6753,0.2291,0.5992,0.1832,0.5642,0.0882,0.1545,0.1289,0.3794,0.2331,0.7526,0.1727,0.5284,0.1539,0.4344,0.1428,0.3911,0.1334,0.3755,0.0611,0.106,0.1018,0.3274,0.1575,0.648,0.1286,0.4571,0.116,0.3932
"2026-04-15 16:15:22,808",27450,4.678e-05,7 days 12:14:14,4.522,0.104,30976.0,0.1182,0.3205,0.1828,0.7252,0.1486,0.4935,0.1358,0.399,0.1293,0.3507,0.1228,0.3315,0.052,0.0872,0.1731,0.5327,0.6984,1.6916,0.4089,0.9182,0.2983,0.6777,0.226,0.5917,0.1864,0.554,0.0888,0.1567,0.1317,0.4281,0.2308,0.8309,0.1844,0.5911,0.161,0.4972,0.1421,0.4526,0.1353,0.4297,0.0643,0.1076,0.1244,0.3736,0.2058,0.7529,0.1509,0.5456,0.148,0.4511
"2026-04-15 16:19:06,540",27500,4.677e-05,7 days 11:56:55,4.475,0.109,30976.0,0.1249,0.2935,0.1767,0.6514,0.1479,0.4468,0.1387,0.3658,0.1319,0.3215,0.1269,0.2995,0.0471,0.0854,0.1931,0.5599,0.6814,1.679,0.413,0.9262,0.3183,0.6878,0.242,0.6219,0.2067,0.5858,0.0861,0.1634,0.137,0.3786,0.247,0.7964,0.1855,0.5458,0.1647,0.4434,0.1457,0.397,0.1382,0.3774,0.0613,0.11,0.1217,0.3538,0.202,0.6783,0.1569,0.5098,0.1436,0.4256
"2026-04-15 16:22:52,116",27550,4.676e-05,7 days 11:43:45,4.511,0.108,30976.0,0.1086,0.2935,0.1632,0.6559,0.1344,0.4486,0.1184,0.3619,0.1089,0.3246,0.1082,0.3046,0.0471,0.0894,0.1681,0.5407,0.6719,1.6112,0.4001,0.9028,0.2869,0.6853,0.2308,0.593,0.1817,0.5568,0.0882,0.161,0.1148,0.379,0.2197,0.801,0.1743,0.5577,0.1466,0.4541,0.1314,0.4007,0.1174,0.3792,0.0608,0.1101,0.1041,0.304,0.1708,0.6279,0.1382,0.4533,0.1253,0.3762
"2026-04-15 16:26:37,028",27600,4.675e-05,7 days 11:30:13,4.499,0.11,30976.0,0.1087,0.2678,0.1648,0.6135,0.1329,0.4223,0.1237,0.3355,0.1172,0.2974,0.1098,0.2773,0.0495,0.0875,0.1725,0.4744,0.6739,1.6,0.3809,0.8497,0.2919,0.6258,0.2247,0.5297,0.1817,0.4924,0.0865,0.1535,0.1117,0.3449,0.23,0.7255,0.1699,0.5002,0.1435,0.4091,0.1231,0.3667,0.1166,0.3467,0.0597,0.1066,0.1043,0.2857,0.1812,0.6522,0.1385,0.436,0.1306,0.3484
"2026-04-15 16:30:23,303",27650,4.673e-05,7 days 11:19:35,4.526,0.104,31022.0,0.1239,0.3033,0.1937,0.7075,0.1556,0.4636,0.1435,0.3675,0.1301,0.328,0.127,0.3112,0.0486,0.0924,0.1603,0.5559,0.6677,1.6274,0.3828,0.8925,0.2714,0.6927,0.2189,0.5996,0.1812,0.5642,0.092,0.1668,0.1204,0.3888,0.2044,0.7833,0.1656,0.5503,0.1409,0.4638,0.1295,0.4191,0.1214,0.3896,0.0621,0.1126,0.122,0.3127,0.1751,0.6712,0.1424,0.4636,0.1372,0.3729
"2026-04-15 16:34:08,408",27700,4.672e-05,7 days 11:07:32,4.502,0.107,31022.0,0.1192,0.3063,0.1821,0.6964,0.1476,0.4792,0.1367,0.3802,0.1262,0.3418,0.1197,0.3122,0.0501,0.092,0.1989,0.5713,0.6817,1.638,0.3978,0.9163,0.3066,0.7119,0.2468,0.6261,0.2076,0.5873,0.0963,0.172,0.147,0.4021,0.258,0.8005,0.1995,0.5613,0.1725,0.4766,0.1566,0.4223,0.1463,0.4028,0.0662,0.1183,0.1306,0.3376,0.1942,0.678,0.1589,0.4736,0.1443,0.389
"2026-04-15 16:37:54,162",27750,4.671e-05,7 days 10:57:02,4.515,0.108,31022.0,0.1101,0.2637,0.1679,0.6142,0.1323,0.412,0.1215,0.3243,0.1134,0.2896,0.1098,0.2735,0.0492,0.0832,0.1994,0.5393,0.6482,1.5937,0.3952,0.8617,0.3019,0.6605,0.2517,0.5805,0.2133,0.559,0.0923,0.1533,0.136,0.3548,0.2494,0.7369,0.1929,0.5109,0.169,0.4121,0.1508,0.3711,0.1408,0.3553,0.0627,0.1068,0.1225,0.2825,0.202,0.6534,0.1627,0.4327,0.1483,0.3414
"2026-04-15 16:41:40,732",27800,4.67e-05,7 days 10:48:09,4.531,0.105,31022.0,0.1065,0.2891,0.1648,0.6472,0.1254,0.4386,0.1171,0.3552,0.1103,0.3159,0.1078,0.299,0.0463,0.0831,0.1874,0.5627,0.6643,1.6506,0.3956,0.9257,0.2946,0.699,0.2314,0.612,0.2074,0.5651,0.097,0.169,0.1162,0.3994,0.2407,0.8252,0.1783,0.581,0.156,0.4642,0.132,0.4178,0.1193,0.4004,0.0657,0.1159,0.0978,0.3147,0.1792,0.716,0.1375,0.474,0.1186,0.3841
"2026-04-15 16:45:25,896",27850,4.669e-05,7 days 10:37:34,4.503,0.102,31022.0,0.1006,0.3176,0.1754,0.7013,0.141,0.4817,0.1243,0.401,0.1111,0.3475,0.1026,0.3289,0.0499,0.0835,0.1829,0.575,0.7141,1.6667,0.4141,0.9044,0.308,0.7162,0.2341,0.6407,0.1904,0.5998,0.0915,0.1612,0.1302,0.4425,0.2469,0.8399,0.1915,0.6018,0.1626,0.509,0.1465,0.4666,0.1331,0.4436,0.0659,0.1107,0.1175,0.3529,0.2011,0.7067,0.1575,0.5088,0.1342,0.4102
"2026-04-15 16:49:10,859",27900,4.668e-05,7 days 10:27:09,4.5,0.108,31022.0,0.1065,0.256,0.1596,0.5943,0.1306,0.3864,0.1192,0.3169,0.1093,0.2798,0.107,0.2656,0.0457,0.0813,0.1842,0.5864,0.694,1.6558,0.3953,0.9457,0.2922,0.7293,0.2266,0.6385,0.194,0.5998,0.1004,0.1747,0.1472,0.4099,0.2502,0.8123,0.2005,0.5816,0.1796,0.4831,0.1565,0.4398,0.1483,0.411,0.065,0.1156,0.1115,0.3059,0.178,0.6407,0.1479,0.4439,0.1343,0.3696
"2026-04-15 16:52:55,664",27950,4.667e-05,7 days 10:16:50,4.495,0.107,31022.0,0.1013,0.2814,0.1639,0.6305,0.1303,0.4261,0.1171,0.3409,0.1066,0.307,0.1059,0.2916,0.047,0.0822,0.1608,0.5101,0.6497,1.5713,0.369,0.8436,0.2726,0.6312,0.212,0.5564,0.169,0.5324,0.0872,0.1466,0.1046,0.3627,0.2151,0.7177,0.1535,0.506,0.1279,0.4187,0.1108,0.3855,0.1056,0.3703,0.0613,0.0979,0.0988,0.313,0.1692,0.6678,0.1323,0.4569,0.1177,0.3814
