timestamp,iter,lr,eta,time,data_time,memory,cls,reg,d0.cls,d0.reg,d1.cls,d1.reg,d2.cls,d2.reg,d3.cls,d3.reg,d4.cls,d4.reg,seg,seg_dice,cls_t0,reg_t0,d0.cls_t0,d0.reg_t0,d1.cls_t0,d1.reg_t0,d2.cls_t0,d2.reg_t0,d3.cls_t0,d3.reg_t0,d4.cls_t0,d4.reg_t0,seg_t0,seg_dice_t0,cls_t1,reg_t1,d0.cls_t1,d0.reg_t1,d1.cls_t1,d1.reg_t1,d2.cls_t1,d2.reg_t1,d3.cls_t1,d3.reg_t1,d4.cls_t1,d4.reg_t1,seg_t1,seg_dice_t1,cls_t2,reg_t2,d0.cls_t2,d0.reg_t2,d1.cls_t2,d1.reg_t2,d2.cls_t2,d2.reg_t2
"2026-04-13 04:44:38,376",2100,4.998e-05,8 days 9:15:58,4.277,0.107,30885.0,0.3797,0.8348,0.4874,1.5184,0.4202,1.1797,0.4014,1.0281,0.3978,0.9285,0.3775,0.8702,0.0508,0.0964,0.4176,0.9109,0.9851,2.4021,0.6588,1.4516,0.5562,1.1782,0.4746,1.0327,0.4322,0.96,0.0789,0.1469,0.3655,0.8454,0.5412,1.5634,0.4502,1.1961,0.4246,1.0402,0.3958,0.94,0.3655,0.8906,0.0597,0.102,0.3589,0.7544,0.4999,1.436,0.4169,1.0665,0.391,"0.9429,"
"2026-04-13 04:48:12,190",2150,4.998e-05,8 days 9:06:06,4.276,0.111,30885.0,0.3558,0.8702,0.4672,1.5772,0.4139,1.2225,0.399,1.0659,0.3746,0.9875,0.3617,0.9145,0.0492,0.0928,0.4785,1.0797,1.1,2.7175,0.739,1.6766,0.6226,1.3491,0.5321,1.213,0.4834,1.1315,0.0813,0.148,0.3736,0.9454,0.5714,1.7894,0.4741,1.3121,0.4375,1.1652,0.3999,1.061,0.3769,0.9939,0.0589,0.1112,0.3552,0.9274,0.4953,1.5793,0.4151,1.259,0.3987,"1.0942,"
"2026-04-13 04:51:45,676",2200,4.998e-05,8 days 8:56:12,4.27,0.118,30885.0,0.3406,0.8113,0.4667,1.4204,0.4003,1.1039,0.3703,0.9653,0.3475,0.8854,0.3403,0.84,0.0482,0.0856,0.4708,1.0371,1.0396,2.671,0.7093,1.673,0.62,1.3338,0.5376,1.1942,0.4818,1.0921,0.0806,0.141,0.3831,0.8461,0.565,1.6493,0.4728,1.1878,0.4361,1.0294,0.4109,0.9342,0.3851,0.8874,0.0585,0.0986,0.3512,0.7703,0.497,1.4897,0.4132,1.1002,0.3898,"0.9466,"
"2026-04-13 04:55:19,513",2250,4.998e-05,8 days 8:46:56,4.276,0.108,30885.0,0.3635,0.8466,0.4626,1.5283,0.405,1.1885,0.3888,1.0344,0.3702,0.9383,0.3611,0.8741,0.0494,0.0883,0.4322,0.9878,1.0248,2.5903,0.6846,1.5921,0.5829,1.2703,0.4939,1.1303,0.4469,1.0332,0.0804,0.1445,0.3723,0.8626,0.5443,1.6466,0.4559,1.2318,0.4296,1.0617,0.3953,0.9718,0.3745,0.909,0.0588,0.1078,0.3481,0.7562,0.478,1.4756,0.4106,1.1144,0.3831,"0.9490,"
"2026-04-13 04:58:52,698",2300,4.998e-05,8 days 8:37:11,4.264,0.112,30885.0,0.3623,0.7905,0.4866,1.5315,0.4198,1.1849,0.4004,0.9964,0.3732,0.8952,0.3594,0.8346,0.048,0.0853,0.4443,0.9626,1.0416,2.6891,0.6778,1.6371,0.5804,1.2895,0.5092,1.1208,0.4494,1.0306,0.071,0.1296,0.3814,0.8285,0.5752,1.644,0.4727,1.2556,0.4423,1.0659,0.4014,0.9571,0.3818,0.875,0.0553,0.098,0.3685,0.8155,0.5008,1.5437,0.4381,1.2155,0.4113,"1.0221,"
"2026-04-13 05:02:25,872",2350,4.998e-05,8 days 8:27:38,4.263,0.106,30885.0,0.3789,0.8936,0.4905,1.666,0.4187,1.2872,0.4064,1.113,0.3968,1.0021,0.3778,0.9332,0.0475,0.0905,0.4913,1.0671,1.095,2.7502,0.7525,1.7451,0.6582,1.3798,0.5528,1.2016,0.5046,1.1347,0.0807,0.1529,0.3944,0.9298,0.6113,1.757,0.4977,1.3122,0.4642,1.1246,0.4257,1.0322,0.4076,0.9628,0.0609,0.1085,0.3756,0.9247,0.5272,1.7343,0.4421,1.3393,0.4197,"1.1403,"
"2026-04-13 05:05:59,589",2400,4.997e-05,8 days 8:19:01,4.275,0.108,30885.0,0.374,0.8183,0.5033,1.5809,0.4326,1.198,0.409,1.0281,0.3976,0.9116,0.3795,0.8565,0.0505,0.0895,0.441,1.0155,1.0457,2.6202,0.7113,1.6209,0.6008,1.2919,0.5127,1.1409,0.4557,1.0631,0.0829,0.1571,0.386,0.8719,0.5463,1.6953,0.4533,1.2949,0.429,1.0922,0.4064,0.9769,0.3937,0.909,0.0584,0.1066,0.3686,0.8082,0.5038,1.5235,0.425,1.1662,0.3959,"0.9913,"
"2026-04-13 05:09:31,945",2450,4.997e-05,8 days 8:09:01,4.246,0.11,30885.0,0.3525,0.7592,0.4858,1.3536,0.4039,1.0555,0.3892,0.9365,0.3675,0.8513,0.3543,0.8003,0.0477,0.0836,0.4163,0.8559,1.0143,2.5034,0.661,1.4926,0.5564,1.1714,0.4725,1.0209,0.4293,0.9245,0.076,0.1352,0.3532,0.7247,0.4902,1.4038,0.4169,1.0604,0.3969,0.8987,0.3655,0.8225,0.3455,0.7723,0.0568,0.1005,0.3513,0.7306,0.477,1.3566,0.4021,1.0615,0.3911,"0.9232,"
"2026-04-13 05:13:05,656",2500,4.997e-05,8 days 8:00:48,4.274,0.109,30885.0,0.3775,0.8101,0.4957,1.4729,0.4168,1.12,0.3913,0.9825,0.3854,0.9014,0.3774,0.8504,0.0465,0.0881,0.4636,0.9846,1.0281,2.5506,0.6806,1.602,0.5831,1.2636,0.5114,1.1084,0.4771,1.032,0.0821,0.1536,0.3765,0.8143,0.5664,1.5407,0.458,1.1604,0.4273,0.9947,0.399,0.9182,0.3831,0.8561,0.059,0.1084,0.3581,0.8113,0.4713,1.4496,0.4118,1.0893,0.398,"0.9459,"
"2026-04-13 05:16:38,850",2550,4.997e-05,8 days 7:52:14,4.265,0.105,30885.0,0.3413,0.8037,0.461,1.5149,0.3912,1.161,0.3748,0.9838,0.3557,0.8928,0.3398,0.8443,0.0497,0.0945,0.4705,0.9901,1.0482,2.5984,0.7149,1.5836,0.618,1.2587,0.5244,1.1079,0.4759,1.0397,0.0828,0.1596,0.3785,0.849,0.5568,1.5633,0.4488,1.1871,0.4213,1.0187,0.3941,0.9471,0.3783,0.8901,0.062,0.1106,0.362,0.8212,0.4975,1.5073,0.4164,1.1712,0.394,"1.0147,"
"2026-04-13 05:20:11,482",2600,4.997e-05,8 days 7:43:14,4.253,0.109,30885.0,0.411,0.9165,0.517,1.5755,0.443,1.2113,0.4306,1.0774,0.4066,0.9977,0.4075,0.9493,0.0508,0.0975,0.4687,0.9884,1.0734,2.5739,0.729,1.5834,0.617,1.2654,0.5259,1.1127,0.4806,1.046,0.0824,0.167,0.4058,0.8484,0.5916,1.5475,0.4997,1.183,0.4706,1.0149,0.4373,0.9229,0.4125,0.8806,0.0616,0.1161,0.3817,0.8269,0.5248,1.529,0.4473,1.1639,0.4177,"1.0138,"
"2026-04-13 05:23:45,476",2650,4.997e-05,8 days 7:35:50,4.279,0.106,30885.0,0.358,0.8172,0.486,1.5525,0.4129,1.1742,0.3866,0.9892,0.3686,0.888,0.3551,0.8546,0.0496,0.0914,0.442,0.9671,1.0983,2.6224,0.7109,1.5804,0.593,1.267,0.4989,1.1111,0.4609,1.0191,0.0815,0.1509,0.3577,0.8433,0.5483,1.5805,0.4453,1.195,0.4041,1.0321,0.3796,0.9427,0.3618,0.8759,0.061,0.1059,0.3465,0.7639,0.4841,1.4607,0.4102,1.1221,0.3819,"0.9521,"
"2026-04-13 05:27:19,387",2700,4.997e-05,8 days 7:28:33,4.279,0.109,30885.0,0.3471,0.8781,0.471,1.5342,0.3972,1.1856,0.3693,1.0329,0.356,0.9512,0.346,0.9053,0.0514,0.0945,0.4193,0.9027,1.0445,2.4922,0.6792,1.4768,0.5776,1.1649,0.4804,1.03,0.4275,0.9584,0.077,0.1471,0.3499,0.8255,0.5372,1.523,0.4318,1.1314,0.4004,0.9853,0.3645,0.9097,0.3504,0.8572,0.0599,0.1119,0.3319,0.7609,0.4524,1.3804,0.3824,1.0408,0.3612,"0.9063,"
"2026-04-13 05:30:51,926",2750,4.997e-05,8 days 7:20:00,4.251,0.106,30885.0,0.3789,0.8549,0.4796,1.478,0.4073,1.1672,0.4027,1.0221,0.386,0.9366,0.3759,0.8829,0.0507,0.0906,0.466,1.0108,1.1242,2.7299,0.7319,1.6554,0.6255,1.2998,0.5211,1.1547,0.4735,1.0728,0.0808,0.1461,0.3818,0.8535,0.5868,1.6426,0.4706,1.2288,0.4364,1.0526,0.4028,0.9569,0.3841,0.8933,0.061,0.112,0.3623,0.7817,0.505,1.5083,0.4276,1.1716,0.405,"0.9904,"
"2026-04-13 05:34:24,755",2800,4.997e-05,8 days 7:11:54,4.257,0.105,30885.0,0.3415,0.8616,0.4559,1.5621,0.3974,1.2134,0.3719,1.0643,0.3576,0.9603,0.3472,0.9056,0.046,0.0849,0.3885,0.8967,1.0108,2.5053,0.6665,1.5028,0.5481,1.1811,0.4505,1.039,0.394,0.9547,0.0755,0.1392,0.3327,0.7879,0.491,1.4859,0.4178,1.1272,0.3868,0.991,0.3553,0.8928,0.3347,0.8295,0.0562,0.1018,0.327,0.7641,0.47,1.4443,0.3909,1.0973,0.3607,"0.9331,"
"2026-04-13 05:37:59,194",2850,4.996e-05,8 days 7:05:31,4.289,0.112,30885.0,0.348,0.7132,0.4408,1.3771,0.3951,1.0438,0.3724,0.8878,0.3615,0.8044,0.3508,0.7496,0.049,0.0913,0.4313,0.9291,1.0572,2.5887,0.6817,1.5412,0.5715,1.2116,0.4667,1.0806,0.4349,0.9839,0.0811,0.1436,0.3562,0.7761,0.5214,1.5149,0.4336,1.1167,0.407,0.9554,0.369,0.8762,0.3532,0.8263,0.0603,0.1041,0.3303,0.7421,0.4264,1.3865,0.368,1.0527,0.3519,"0.9125,"
"2026-04-13 05:41:33,717",2900,4.996e-05,8 days 6:59:19,4.291,0.105,30885.0,0.3524,0.8684,0.4708,1.5291,0.3996,1.2044,0.384,1.0482,0.3603,0.9502,0.3525,0.9035,0.0512,0.0948,0.433,0.9582,1.0342,2.5564,0.6982,1.5236,0.577,1.2131,0.4896,1.0677,0.4501,0.9919,0.0817,0.1571,0.3735,0.889,0.5443,1.6256,0.4713,1.2279,0.4231,1.0851,0.4008,0.9732,0.38,0.9262,0.0636,0.1203,0.3562,0.846,0.4826,1.5536,0.4095,1.1824,0.3943,"1.0244,"
"2026-04-13 05:45:06,774",2950,4.996e-05,8 days 6:51:50,4.261,0.114,30885.0,0.3884,0.8163,0.4961,1.5368,0.4362,1.1486,0.42,0.9958,0.4012,0.9057,0.3835,0.8576,0.0538,0.1038,0.4948,1.0,1.0986,2.6894,0.7591,1.6102,0.6362,1.2999,0.5336,1.1497,0.5001,1.052,0.0852,0.1594,0.427,0.8539,0.6147,1.657,0.5165,1.2355,0.4928,1.0571,0.451,0.9539,0.4279,0.8955,0.0636,0.1182,0.3871,0.7936,0.5383,1.5564,0.4591,1.1443,0.439,"0.9870,"
"2026-04-13 05:48:39,996",3000,4.996e-05,8 days 6:44:37,4.264,0.117,30902.0,0.3363,0.7312,0.4594,1.3389,0.3831,1.0078,0.3613,0.887,0.3467,0.8103,0.333,0.7625,0.0475,0.0824,0.4208,0.8868,1.011,2.5546,0.6611,1.506,0.5645,1.1622,0.4902,1.0071,0.4345,0.9344,0.0826,0.1566,0.3375,0.7238,0.4932,1.4471,0.4163,1.054,0.3848,0.8972,0.3566,0.8216,0.3387,0.7613,0.0599,0.1071,0.3312,0.6789,0.4579,1.3093,0.4037,0.9768,0.373,"0.8535,"
"2026-04-13 05:52:13,451",3050,4.996e-05,8 days 6:37:45,4.269,0.111,30902.0,0.3007,0.7154,0.3812,1.3386,0.3387,1.0295,0.322,0.8785,0.3078,0.7891,0.2947,0.752,0.0477,0.0866,0.3617,0.8341,0.9624,2.3608,0.6162,1.3732,0.5017,1.0892,0.4163,0.9566,0.3798,0.8719,0.0743,0.1428,0.2836,0.6556,0.437,1.3348,0.3598,0.9582,0.3288,0.8295,0.3013,0.7325,0.2841,0.6867,0.0565,0.1053,0.2695,0.6547,0.3975,1.2298,0.3261,0.9507,0.3016,"0.8165,"
"2026-04-13 05:55:46,809",3100,4.996e-05,8 days 6:30:55,4.268,0.111,30902.0,0.3477,0.7715,0.4507,1.4455,0.3972,1.1275,0.3751,0.9916,0.3604,0.8919,0.3475,0.8238,0.0484,0.0841,0.4041,0.9118,0.9926,2.632,0.6457,1.5358,0.5357,1.2055,0.4672,1.0466,0.4174,0.9647,0.0811,0.1445,0.3426,0.8061,0.5241,1.5916,0.4299,1.164,0.39,1.0206,0.3685,0.9054,0.3408,0.8522,0.0614,0.1056,0.3413,0.812,0.457,1.5138,0.3983,1.1565,0.3693,"1.0113,"
"2026-04-13 05:59:18,278",3150,4.996e-05,8 days 6:22:32,4.229,0.112,30902.0,0.311,0.7068,0.4173,1.3836,0.3663,1.0351,0.3411,0.8757,0.3242,0.7939,0.3093,0.7406,0.0495,0.0893,0.425,0.9758,1.0412,2.5299,0.6871,1.5119,0.5761,1.2157,0.4878,1.0994,0.4397,1.0268,0.0819,0.1529,0.3476,0.805,0.5499,1.588,0.4371,1.1815,0.4062,1.004,0.3722,0.9078,0.3544,0.8485,0.0609,0.1074,0.3208,0.7395,0.4513,1.3863,0.3861,1.0577,0.3646,"0.9030,"
"2026-04-13 06:02:51,114",3200,4.996e-05,8 days 6:15:28,4.257,0.11,30902.0,0.3429,0.782,0.4405,1.4524,0.3874,1.1047,0.3719,0.962,0.3502,0.8758,0.3423,0.8267,0.0477,0.0863,0.3778,0.8643,1.0131,2.3866,0.6375,1.4096,0.5264,1.1285,0.4402,0.9797,0.3846,0.9158,0.0766,0.1525,0.3192,0.754,0.4704,1.4416,0.3717,1.0657,0.3568,0.9197,0.3342,0.8535,0.3154,0.7913,0.056,0.0992,0.3179,0.7412,0.4391,1.4108,0.373,1.0541,0.3623,"0.9065,"
"2026-04-13 06:06:23,608",3250,4.995e-05,8 days 6:08:14,4.25,0.109,30902.0,0.3469,0.8075,0.4561,1.5111,0.3926,1.1468,0.3787,0.995,0.3603,0.8998,0.3521,0.8514,0.0506,0.097,0.4358,0.9864,1.0722,2.5457,0.699,1.5767,0.5847,1.2569,0.488,1.1002,0.4511,1.029,0.0797,0.1479,0.3482,0.8018,0.5479,1.5361,0.4374,1.1438,0.3984,0.9841,0.3667,0.8961,0.3556,0.8409,0.0571,0.1033,0.3287,0.7626,0.461,1.4135,0.3897,1.0572,0.3689,"0.9333,"
"2026-04-13 06:09:56,592",3300,4.995e-05,8 days 6:01:30,4.26,0.107,30902.0,0.3383,0.8487,0.451,1.4964,0.3806,1.156,0.3598,1.02,0.346,0.9344,0.3397,0.8789,0.0517,0.0909,0.4125,0.8954,1.0349,2.5285,0.6731,1.4957,0.5568,1.1757,0.4748,1.0164,0.4274,0.9343,0.0775,0.1416,0.355,0.7588,0.5494,1.4992,0.4352,1.0839,0.4017,0.9509,0.3758,0.8534,0.3514,0.8047,0.0593,0.1062,0.3336,0.7606,0.4584,1.4199,0.3868,1.081,0.3665,"0.9248,"
"2026-04-13 06:13:29,013",3350,4.995e-05,8 days 5:54:25,4.249,0.112,30902.0,0.3241,0.7943,0.418,1.4382,0.3696,1.115,0.3482,0.9733,0.3352,0.9047,0.3265,0.8267,0.0518,0.1026,0.4403,1.0094,1.0516,2.5646,0.6838,1.5541,0.5706,1.2687,0.4933,1.1164,0.4614,1.0471,0.0863,0.1627,0.3423,0.8427,0.5426,1.5312,0.4156,1.1698,0.3852,1.0353,0.3562,0.938,0.3399,0.8795,0.0612,0.1158,0.3276,0.7475,0.4607,1.4163,0.3932,1.0693,0.354,"0.9364,"
"2026-04-13 06:17:03,036",3400,4.995e-05,8 days 5:48:43,4.28,0.106,30902.0,0.3516,0.7679,0.453,1.4198,0.386,1.072,0.3703,0.9105,0.3603,0.8371,0.3433,0.8081,0.0547,0.0958,0.4542,0.9609,1.0541,2.5569,0.7141,1.5259,0.5951,1.2306,0.5077,1.0786,0.4664,1.0003,0.0843,0.1443,0.4042,0.8973,0.5785,1.6782,0.4761,1.2678,0.4409,1.0972,0.4166,0.995,0.401,0.9178,0.066,0.1095,0.3562,0.7294,0.4951,1.376,0.4139,1.0394,0.3843,"0.9046,"
"2026-04-13 06:20:36,504",3450,4.995e-05,8 days 5:42:37,4.269,0.107,30902.0,0.3126,0.7891,0.4182,1.3668,0.3556,1.0746,0.3428,0.9443,0.3217,0.8546,0.3127,0.8214,0.0535,0.0922,0.4245,0.994,1.064,2.674,0.6977,1.6198,0.5663,1.2758,0.4825,1.136,0.4416,1.048,0.0843,0.1549,0.3606,0.7942,0.5288,1.508,0.4353,1.1026,0.4026,0.9517,0.3674,0.8922,0.3621,0.8361,0.0621,0.1045,0.3212,0.7287,0.4473,1.3379,0.3795,1.0173,0.3643,"0.8765,"
"2026-04-13 06:25:32,651",3500,4.995e-05,8 days 6:41:20,5.923,1.742,30902.0,0.285,0.6626,0.3685,1.228,0.3293,0.9328,0.3076,0.8244,0.2943,0.7511,0.2852,0.705,0.0503,0.0884,0.3893,0.826,0.9696,2.3185,0.63,1.3647,0.5166,1.0806,0.4281,0.959,0.396,0.8659,0.0782,0.1436,0.3006,0.6647,0.4565,1.3014,0.3666,0.9706,0.3559,0.8324,0.3258,0.768,0.302,0.6992,0.0586,0.1051,0.2984,0.6495,0.4092,1.249,0.3399,0.9576,0.3272,"0.8138,"
"2026-04-13 06:29:09,024",3550,4.995e-05,8 days 6:36:42,4.327,0.121,30902.0,0.3468,0.7815,0.4745,1.4738,0.3997,1.1089,0.384,0.9547,0.3594,0.8757,0.3481,0.8178,0.0539,0.0963,0.3929,0.9489,1.0237,2.493,0.661,1.4588,0.5472,1.1943,0.464,1.0577,0.4057,0.9919,0.0903,0.1537,0.3286,0.7803,0.4874,1.4613,0.4018,1.1027,0.3672,0.987,0.3457,0.8867,0.3319,0.8164,0.0637,0.1111,0.3188,0.7335,0.4477,1.3468,0.365,1.0429,0.349,"0.8919,"
"2026-04-13 06:32:42,444",3600,4.994e-05,8 days 6:29:51,4.268,0.105,30902.0,0.3189,0.7696,0.427,1.4176,0.368,1.0781,0.3514,0.9075,0.3297,0.8527,0.3184,0.8062,0.0522,0.0921,0.3484,0.8599,0.9723,2.4184,0.5928,1.4239,0.4828,1.1325,0.3969,0.9951,0.3612,0.9066,0.0795,0.149,0.3052,0.7613,0.4699,1.4544,0.3885,1.0946,0.354,0.9355,0.3257,0.8589,0.3064,0.7997,0.0599,0.1104,0.3139,0.7279,0.4378,1.3949,0.3679,1.0684,0.3547,"0.8975,"
"2026-04-13 06:36:16,678",3650,4.994e-05,8 days 6:23:42,4.285,0.111,30975.0,0.3312,0.7955,0.4524,1.4316,0.3749,1.1002,0.359,0.9423,0.3366,0.877,0.3303,0.821,0.0499,0.09,0.437,0.9418,1.04,2.4942,0.6898,1.5122,0.5831,1.1797,0.5012,1.0379,0.4554,0.9759,0.0808,0.152,0.3647,0.8391,0.556,1.5838,0.4546,1.1656,0.4088,1.0102,0.3701,0.9303,0.3603,0.8802,0.0607,0.1115,0.341,0.7998,0.4793,1.4815,0.407,1.1123,0.375,"0.9629,"
"2026-04-13 06:39:50,109",3700,4.994e-05,8 days 6:17:04,4.269,0.109,30975.0,0.3587,0.7418,0.4748,1.4126,0.4035,1.0592,0.3814,0.9106,0.3683,0.8262,0.3577,0.778,0.0501,0.0931,0.487,1.0415,1.0792,2.6367,0.7413,1.6335,0.6269,1.2918,0.5363,1.1691,0.4925,1.0813,0.0941,0.1685,0.3921,0.8473,0.5763,1.5738,0.4796,1.153,0.4461,1.0209,0.4207,0.9307,0.3943,0.8858,0.0658,0.118,0.3748,0.8057,0.5074,1.4908,0.4404,1.0981,0.415,"0.9546,"
"2026-04-13 06:43:24,412",3750,4.994e-05,8 days 6:11:07,4.286,0.115,30975.0,0.3232,0.7895,0.4434,1.4109,0.3634,1.0922,0.3447,0.9534,0.3295,0.8692,0.3282,0.8258,0.0505,0.0925,0.3813,0.925,1.0241,2.4855,0.6627,1.4786,0.543,1.1669,0.4431,1.04,0.3929,0.9632,0.0828,0.1572,0.3221,0.7913,0.4993,1.5288,0.3987,1.1307,0.3633,0.9832,0.3406,0.89,0.3235,0.8274,0.0619,0.1171,0.3119,0.7707,0.4556,1.3899,0.3696,1.0765,0.338,"0.9446,"
"2026-04-13 06:46:58,531",3800,4.994e-05,8 days 6:05:05,4.282,0.108,30975.0,0.3296,0.7381,0.4542,1.3884,0.3693,1.068,0.3514,0.9071,0.3327,0.8221,0.3279,0.7704,0.0525,0.0993,0.4527,0.9743,1.0645,2.6069,0.7137,1.5769,0.5967,1.2619,0.5076,1.1037,0.4614,1.0274,0.0884,0.1605,0.3644,0.8467,0.5588,1.5823,0.4498,1.166,0.4165,1.0287,0.3801,0.946,0.361,0.8832,0.0668,0.1186,0.3456,0.7615,0.4755,1.4249,0.4114,1.0842,0.3824,"0.9427,"
"2026-04-13 06:50:32,973",3850,4.994e-05,8 days 5:59:22,4.289,0.11,30975.0,0.2929,0.7672,0.4245,1.4012,0.3473,1.0782,0.3313,0.9185,0.3091,0.8445,0.2953,0.8006,0.0515,0.0937,0.3925,0.8452,1.0536,2.4598,0.658,1.4518,0.5492,1.1205,0.466,0.9686,0.3985,0.9024,0.0789,0.1573,0.3234,0.7382,0.5086,1.4294,0.4078,1.0508,0.3792,0.9064,0.3454,0.8342,0.3247,0.7662,0.0593,0.1058,0.3165,0.7392,0.4399,1.4142,0.3782,1.0523,0.3563,"0.9100,"
"2026-04-13 06:54:06,644",3900,4.993e-05,8 days 5:53:09,4.273,0.112,30975.0,0.3547,0.8455,0.4529,1.5225,0.391,1.1457,0.3825,0.9899,0.3644,0.9245,0.3556,0.881,0.0529,0.104,0.3851,0.8999,1.021,2.6524,0.6816,1.5107,0.5712,1.1737,0.4601,1.0473,0.4016,0.9587,0.0827,0.1587,0.33,0.8515,0.5087,1.6949,0.4262,1.2233,0.3719,1.0578,0.3476,0.9433,0.3325,0.8911,0.0648,0.1223,0.3384,0.8434,0.458,1.5109,0.3914,1.1663,0.3719,"0.9944,"
"2026-04-13 06:57:41,096",3950,4.993e-05,8 days 5:47:34,4.29,0.109,30975.0,0.3257,0.759,0.4105,1.3812,0.3646,1.077,0.354,0.9141,0.3335,0.8355,0.3276,0.7835,0.0538,0.0907,0.3737,0.896,0.9589,2.3389,0.6208,1.4287,0.5067,1.1312,0.4216,1.0174,0.3897,0.9405,0.0861,0.158,0.3002,0.7577,0.4815,1.4466,0.3787,1.0848,0.3489,0.9124,0.3261,0.8351,0.3062,0.7939,0.0627,0.1117,0.2933,0.7235,0.428,1.352,0.3592,1.0402,0.3295,"0.8989,"
"2026-04-13 07:01:15,056",4000,4.993e-05,8 days 5:41:41,4.279,0.112,30975.0,0.3297,0.7508,0.4332,1.3795,0.3711,1.0625,0.3538,0.9233,0.342,0.8527,0.3361,0.791,0.0531,0.0955,0.3648,0.9361,0.9742,2.4377,0.6434,1.4577,0.511,1.1931,0.4364,1.0444,0.3742,0.9848,0.0839,0.1499,0.3296,0.7634,0.4924,1.4551,0.3859,1.0981,0.3677,0.9328,0.338,0.8634,0.3267,0.8108,0.0633,0.1106,0.3028,0.7218,0.4267,1.3761,0.3551,1.0372,0.333,"0.8819,"
"2026-04-13 07:04:48,726",4050,4.993e-05,8 days 5:35:39,4.273,0.112,30975.0,0.3352,0.6608,0.4393,1.2771,0.383,0.9343,0.3609,0.8108,0.3402,0.729,0.3441,0.6887,0.0528,0.0914,0.4035,0.9431,1.0333,2.4716,0.6637,1.4922,0.5631,1.1698,0.4559,1.0697,0.4272,0.9748,0.0876,0.1555,0.337,0.7432,0.4883,1.4281,0.408,1.0704,0.3752,0.8998,0.345,0.8258,0.3365,0.7734,0.0636,0.1081,0.3267,0.6711,0.4403,1.2821,0.3814,0.975,0.3566,"0.8230,"
"2026-04-13 07:08:23,737",4100,4.993e-05,8 days 5:30:34,4.3,0.117,30975.0,0.3109,0.7437,0.4194,1.3684,0.3563,1.0398,0.3311,0.9006,0.3134,0.8247,0.3068,0.7784,0.0527,0.1015,0.4071,0.8977,1.0242,2.5314,0.6669,1.5001,0.5502,1.1811,0.4724,1.0444,0.427,0.9525,0.0869,0.1602,0.3394,0.7729,0.5192,1.5138,0.4212,1.0981,0.394,0.9464,0.3599,0.8627,0.3398,0.8122,0.0634,0.1143,0.3156,0.7508,0.4493,1.4002,0.3748,1.0678,0.3514,"0.9235,"
"2026-04-13 07:11:56,938",4150,4.992e-05,8 days 5:24:22,4.265,0.106,30975.0,0.3245,0.7087,0.4336,1.3462,0.3639,0.9915,0.3548,0.8415,0.3336,0.767,0.3258,0.7333,0.0504,0.0886,0.3659,0.8375,0.9778,2.3814,0.6398,1.3952,0.5187,1.0926,0.4287,0.9489,0.3844,0.876,0.0858,0.1538,0.2881,0.6797,0.4481,1.3623,0.3682,0.9991,0.3375,0.8498,0.3058,0.7565,0.2878,0.7094,0.0637,0.1106,0.2802,0.6547,0.414,1.2401,0.341,0.9415,0.3182,"0.8079,"
"2026-04-13 07:15:31,257",4200,4.992e-05,8 days 5:18:55,4.286,0.122,30975.0,0.313,0.6747,0.4334,1.3448,0.3657,0.9916,0.3376,0.8385,0.3223,0.7578,0.3133,0.7041,0.0505,0.0915,0.3798,0.8677,1.0102,2.4381,0.645,1.4173,0.5427,1.107,0.4473,0.9668,0.3943,0.9045,0.0827,0.1494,0.2919,0.7645,0.4762,1.4903,0.3917,1.0786,0.3498,0.912,0.3111,0.8399,0.2992,0.7899,0.0592,0.104,0.3008,0.7252,0.413,1.3175,0.3483,1.0101,0.3269,"0.8790,"
"2026-04-13 07:19:04,273",4250,4.992e-05,8 days 5:12:40,4.26,0.11,30975.0,0.3037,0.718,0.3973,1.2943,0.3393,1.0015,0.3225,0.8768,0.3088,0.7959,0.3067,0.7447,0.0528,0.0926,0.3915,0.8591,1.0134,2.513,0.6509,1.4628,0.5378,1.1307,0.4611,0.9746,0.4083,0.8993,0.0865,0.1512,0.3057,0.6638,0.5053,1.3769,0.397,0.99,0.3615,0.826,0.3213,0.7498,0.3052,0.6932,0.0602,0.1038,0.2798,0.6372,0.3944,1.23,0.3392,0.9268,0.3161,"0.7903,"
"2026-04-13 07:22:37,062",4300,4.992e-05,8 days 5:06:22,4.256,0.118,30975.0,0.3253,0.7984,0.4409,1.4916,0.3796,1.1504,0.3602,0.9781,0.3347,0.8756,0.3309,0.8342,0.0553,0.094,0.3847,0.8905,0.9988,2.4537,0.6648,1.454,0.5288,1.1496,0.4395,1.0011,0.3929,0.9302,0.0857,0.1575,0.3097,0.7448,0.471,1.4413,0.3796,1.0667,0.3545,0.9188,0.3288,0.8337,0.3124,0.7815,0.0651,0.117,0.2797,0.7114,0.4046,1.3579,0.3377,1.0159,0.3192,"0.8667,"
